entry_id,user_id,entry_date,journal_text,sentiment_score,primary_emotion,mood_category,consecutive_low_days,spiral_flag,department,year_of_study
1418,student_055,2026-02-13,"Got rejected from the internship I wanted, feeling demotivated.",-0.47,fear,Negative,1,False,Science,4
1419,student_055,2026-02-14,The mess food was average today.,0.32,neutral,Neutral,0,False,Science,4
1420,student_055,2026-02-15,"Today's lecture was awesome, finally understood the concept!",0.49,joy,Positive,0,False,Science,4
1421,student_055,2026-02-16,The mess food was average today.,0.11,neutral,Neutral,0,False,Science,4
1422,student_055,2026-02-17,Studied for a while in the library. Mess ka khana kharab tha.,0.23,neutral,Neutral,0,False,Science,4
1423,student_055,2026-02-18,Weather was nice but I stayed in and rested. Mess ka khana kharab tha.,0.21,neutral,Neutral,0,False,Science,4
1424,student_055,2026-02-19,Made solid progress in placement preparation today. Mess ka khana kharab tha.,0.81,joy,Positive,0,False,Science,4
1425,student_055,2026-02-20,The mess food was average today. Mess ka khana kharab tha.,0.4,neutral,Neutral,0,False,Science,4
1426,student_055,2026-02-21,"Got selected for the college fest team, super excited! Mess ka khana kharab tha.",0.45,hope,Positive,0,False,Science,4
1427,student_055,2026-02-22,My roommate helped me a lot with the assignment.,0.41,gratitude,Positive,0,False,Science,4
1428,student_055,2026-02-23,Weather was nice but I stayed in and rested. Mess ka khana kharab tha.,0.04,neutral,Neutral,0,False,Science,4
1429,student_055,2026-02-24,Went to lectures and came back to the hostel. Mess ka khana kharab tha.,-0.03,neutral,Neutral,0,False,Science,4
1430,student_055,2026-02-25,My roommate helped me a lot with the assignment.,0.58,hope,Positive,0,False,Science,4
1431,student_055,2026-02-26,Attended classes and submitted the assignment on time. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.,-0.07,neutral,Neutral,0,False,Science,4
1432,student_055,2026-02-27,"Today's lecture was awesome, finally understood the concept! Mess ka khana kharab tha.",0.43,gratitude,Positive,0,False,Science,4
1433,student_055,2026-02-28,"Scored well in the mid-sem exam, feeling really good! Ghar ki yaad aa rahi hai.",0.71,gratitude,Positive,0,False,Science,4
1434,student_055,2026-03-01,Had a productive study session in the library.,0.89,joy,Positive,0,False,Science,4
1435,student_055,2026-03-02,The mess food was average today.,0.27,neutral,Neutral,0,False,Science,4
1436,student_056,2026-02-01,The mess food was terrible and now my stomach is upset. Ghar ki yaad aa rahi hai.,-0.61,neutral,Negative,1,False,Science,4
1437,student_056,2026-02-02,"Got selected for the college fest team, super excited! Ghar ki yaad aa rahi hai.",0.6,joy,Positive,0,False,Science,4
1438,student_056,2026-02-03,"Scored well in the mid-sem exam, feeling really good!",0.41,joy,Positive,0,False,Science,4
1439,student_056,2026-02-04,Weather was nice but I stayed in and rested.,-0.17,neutral,Neutral,0,False,Science,4
1440,student_056,2026-02-05,"Couldn't concentrate at all today, everything feels overwhelming.",-0.43,fear,Negative,1,False,Science,4
1441,student_056,2026-02-06,"Today's lecture was awesome, finally understood the concept!",0.79,joy,Positive,0,False,Science,4
1442,student_056,2026-02-08,Made solid progress in placement preparation today. Ghar ki yaad aa rahi hai.,0.45,gratitude,Positive,0,False,Science,4
1443,student_056,2026-02-09,My roommate helped me a lot with the assignment.,0.77,hope,Positive,0,False,Science,4
1444,student_056,2026-02-10,Studied for a while in the library.,0.04,neutral,Neutral,0,False,Science,4
1445,student_056,2026-02-12,"Just a normal day, nothing special happened. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.",0.17,neutral,Neutral,0,False,Science,4
1446,student_056,2026-02-13,"I'm really scared about the upcoming exams, nothing is making sense. Mess ka khana kharab tha.",-0.88,anger,Negative,1,False,Science,4
1447,student_056,2026-02-14,The mess food was average today. Mess ka khana kharab tha.,-0.09,neutral,Neutral,0,False,Science,4
1448,student_056,2026-02-15,Feeling very lonely in the hostel these days. Ghar ki yaad aa rahi hai.,-0.73,gratitude,Negative,1,False,Science,4
1449,student_056,2026-02-16,Weather was nice but I stayed in and rested.,-0.09,neutral,Neutral,0,False,Science,4
1450,student_056,2026-02-17,"Scored well in the mid-sem exam, feeling really good! Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.",0.57,joy,Positive,0,False,Science,4
1451,student_056,2026-02-18,"Scored well in the mid-sem exam, feeling really good! Mess ka khana kharab tha.",0.45,hope,Positive,0,False,Science,4
1452,student_056,2026-02-19,Weather was nice but I stayed in and rested. Ghar ki yaad aa rahi hai.,0.37,neutral,Neutral,0,False,Science,4
1453,student_056,2026-02-20,"Professor scolded me in front of the whole class, felt really bad. Mess ka khana kharab tha.",-0.47,neutral,Negative,1,False,Science,4
1454,student_056,2026-02-21,Weather was nice but I stayed in and rested. Ghar ki yaad aa rahi hai.,0.26,neutral,Neutral,0,False,Science,4
1455,student_056,2026-02-22,"Today's lecture was awesome, finally understood the concept!",0.66,hope,Positive,0,False,Science,4
1456,student_056,2026-02-23,"Just a normal day, nothing special happened. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.",0.02,neutral,Neutral,0,False,Science,4
1457,student_056,2026-02-24,"Scored well in the mid-sem exam, feeling really good! Ghar ki yaad aa rahi hai.",0.9,joy,Positive,0,False,Science,4
1458,student_056,2026-02-25,"Today's lecture was awesome, finally understood the concept!",0.73,hope,Positive,0,False,Science,4
1459,student_056,2026-02-26,Studied for a while in the library.,0.04,neutral,Neutral,0,False,Science,4
1460,student_056,2026-02-27,"In the group project, everyone is blaming me for everything.",-0.38,overwhelm,Negative,1,False,Science,4
1461,student_056,2026-02-28,"Had a great time with friends at the canteen, ate vada pav and laughed a lot.",0.93,joy,Positive,0,False,Science,4
1462,student_056,2026-03-01,Weather was nice but I stayed in and rested. Mess ka khana kharab tha.,0.38,neutral,Neutral,0,False,Science,4
1463,student_056,2026-03-02,"Scored well in the mid-sem exam, feeling really good! Ghar ki yaad aa rahi hai.",0.4,joy,Positive,0,False,Science,4
1464,student_057,2026-02-01,Weather was nice but I stayed in and rested. Mess ka khana kharab tha.,0.31,neutral,Neutral,0,False,Engineering,3
1465,student_057,2026-02-03,My roommate helped me a lot with the assignment.,0.9,gratitude,Positive,0,False,Engineering,3
1466,student_057,2026-02-04,Attended classes and submitted the assignment on time. Mess ka khana kharab tha.,0.04,neutral,Neutral,0,False,Engineering,3
1467,student_057,2026-02-05,The mess food was average today.,0.01,neutral,Neutral,0,False,Engineering,3
1468,student_057,2026-02-06,The mess food was terrible and now my stomach is upset.,-0.95,overwhelm,Negative,1,False,Engineering,3
1469,student_057,2026-02-07,Attended classes and submitted the assignment on time. Mess ka khana kharab tha.,-0.14,neutral,Neutral,0,False,Engineering,3
1470,student_057,2026-02-08,"Scored well in the mid-sem exam, feeling really good! Mess ka khana kharab tha.",0.66,gratitude,Positive,0,False,Engineering,3
1471,student_057,2026-02-09,My roommate helped me a lot with the assignment.,0.45,hope,Positive,0,False,Engineering,3
1472,student_057,2026-02-10,Studied for a while in the library. Mess ka khana kharab tha.,0.21,neutral,Neutral,0,False,Engineering,3
1473,student_057,2026-02-11,"Just a normal day, nothing special happened. Mess ka khana kharab tha.",0.18,neutral,Neutral,0,False,Engineering,3
1474,student_057,2026-02-12,Went to lectures and came back to the hostel. Ghar ki yaad aa rahi hai.,-0.09,neutral,Neutral,0,False,Engineering,3
1475,student_057,2026-02-13,"Got selected for the college fest team, super excited! Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.",0.92,joy,Positive,0,False,Engineering,3
1476,student_057,2026-02-14,"Professor scolded me in front of the whole class, felt really bad. Mess ka khana kharab tha.",-0.88,anger,Negative,1,False,Engineering,3
1477,student_057,2026-02-15,My roommate helped me a lot with the assignment.,0.59,joy,Positive,0,False,Engineering,3
1478,student_057,2026-02-16,"Scored well in the mid-sem exam, feeling really good!",0.56,hope,Positive,0,False,Engineering,3
1479,student_057,2026-02-18,Attended classes and submitted the assignment on time. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.,0.24,neutral,Neutral,0,False,Engineering,3
1480,student_057,2026-02-19,Made solid progress in placement preparation today. Ghar ki yaad aa rahi hai.,0.85,hope,Positive,0,False,Engineering,3
1481,student_057,2026-02-20,"Scored well in the mid-sem exam, feeling really good! Mess ka khana kharab tha.",0.8,gratitude,Positive,0,False,Engineering,3
1482,student_057,2026-02-21,Weather was nice but I stayed in and rested.,-0.19,neutral,Neutral,0,False,Engineering,3
1483,student_057,2026-02-22,The mess food was average today.,0.14,neutral,Neutral,0,False,Engineering,3
1484,student_057,2026-02-23,"I'm really scared about the upcoming exams, nothing is making sense.",-0.49,overwhelm,Negative,1,False,Engineering,3
1485,student_057,2026-02-24,Went to lectures and came back to the hostel.,0.35,neutral,Neutral,0,False,Engineering,3
1486,student_057,2026-02-25,"Today's lecture was awesome, finally understood the concept!",0.55,hope,Positive,0,False,Engineering,3
1487,student_057,2026-02-26,Attended classes and submitted the assignment on time. Mess ka khana kharab tha.,-0.16,neutral,Neutral,0,False,Engineering,3
1488,student_057,2026-02-27,The mess food was average today.,0.03,neutral,Neutral,0,False,Engineering,3
1489,student_057,2026-03-01,Made solid progress in placement preparation today. Mess ka khana kharab tha.,0.67,hope,Positive,0,False,Engineering,3
1490,student_057,2026-03-02,Made solid progress in placement preparation today. Mess ka khana kharab tha.,0.93,hope,Positive,0,False,Engineering,3
1491,student_058,2026-02-01,"Scored well in the mid-sem exam, feeling really good!",0.66,hope,Positive,0,False,Arts,1
1492,student_058,2026-02-02,The mess food was average today. Ghar ki yaad aa rahi hai.,0.38,neutral,Neutral,0,False,Arts,1
1493,student_058,2026-02-03,Went to lectures and came back to the hostel. Mess ka khana kharab tha.,0.31,neutral,Neutral,0,False,Arts,1
1494,student_058,2026-02-04,"Today's lecture was awesome, finally understood the concept! Ghar ki yaad aa rahi hai.",0.49,hope,Positive,0,False,Arts,1
1495,student_058,2026-02-05,Went to lectures and came back to the hostel. Mess ka khana kharab tha.,0.18,neutral,Neutral,0,False,Arts,1
1496,student_058,2026-02-06,The mess food was average today.,0.3,neutral,Neutral,0,False,Arts,1
1497,student_058,2026-02-07,"Just a normal day, nothing special happened.",0.08,neutral,Neutral,0,False,Arts,1
1498,student_058,2026-02-08,My roommate helped me a lot with the assignment.,0.63,hope,Positive,0,False,Arts,1
1499,student_058,2026-02-09,"Just a normal day, nothing special happened.",0.37,neutral,Neutral,0,False,Arts,1
1500,student_058,2026-02-10,"Got selected for the college fest team, super excited! Ghar ki yaad aa rahi hai.",0.6,hope,Positive,0,False,Arts,1
1501,student_058,2026-02-11,"Had a great time with friends at the canteen, ate vada pav and laughed a lot.",0.53,hope,Positive,0,False,Arts,1
1502,student_058,2026-02-12,"Scored well in the mid-sem exam, feeling really good! Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.",0.72,joy,Positive,0,False,Arts,1
1503,student_058,2026-02-13,"Had a great time with friends at the canteen, ate vada pav and laughed a lot.",0.68,hope,Positive,0,False,Arts,1
1504,student_058,2026-02-14,"There was a power cut the whole night, couldn't finish the assignment.",-0.95,joy,Negative,1,False,Arts,1
1505,student_058,2026-02-15,My roommate helped me a lot with the assignment.,0.44,gratitude,Positive,0,False,Arts,1
1506,student_058,2026-02-16,Went to lectures and came back to the hostel.,-0.19,neutral,Neutral,0,False,Arts,1
1507,student_058,2026-02-17,Had a productive study session in the library.,0.82,gratitude,Positive,0,False,Arts,1
1508,student_058,2026-02-18,The mess food was average today. Ghar ki yaad aa rahi hai.,0.31,neutral,Neutral,0,False,Arts,1
1509,student_058,2026-02-19,"Got selected for the college fest team, super excited! Mess ka khana kharab tha.",0.84,gratitude,Positive,0,False,Arts,1
1510,student_058,2026-02-21,"Got selected for the college fest team, super excited! Ghar ki yaad aa rahi hai.",0.54,hope,Positive,0,False,Arts,1
1511,student_058,2026-02-22,Went to lectures and came back to the hostel. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.,-0.12,neutral,Neutral,0,False,Arts,1
1512,student_058,2026-02-23,"Scored well in the mid-sem exam, feeling really good!",0.57,hope,Positive,0,False,Arts,1
1513,student_058,2026-02-24,Made solid progress in placement preparation today. Ghar ki yaad aa rahi hai.,0.84,joy,Positive,0,False,Arts,1
1514,student_058,2026-02-25,Attended classes and submitted the assignment on time. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.,-0.02,neutral,Neutral,0,False,Arts,1
1515,student_058,2026-02-26,Went to lectures and came back to the hostel.,-0.1,neutral,Neutral,0,False,Arts,1
1516,student_058,2026-02-27,Went to lectures and came back to the hostel.,0.09,neutral,Neutral,0,False,Arts,1
1517,student_058,2026-02-28,The mess food was average today. Mess ka khana kharab tha.,0.01,neutral,Neutral,0,False,Arts,1
1518,student_058,2026-03-01,My roommate helped me a lot with the assignment.,0.76,gratitude,Positive,0,False,Arts,1
1519,student_058,2026-03-02,"There was a power cut the whole night, couldn't finish the assignment.",-0.93,gratitude,Negative,1,False,Arts,1
1520,student_059,2026-02-01,"Just a normal day, nothing special happened. Ghar ki yaad aa rahi hai.",0.14,neutral,Neutral,0,False,Arts,1
1521,student_059,2026-02-02,Weather was nice but I stayed in and rested. Ghar ki yaad aa rahi hai.,0.23,neutral,Neutral,0,False,Arts,1
1522,student_059,2026-02-04,Attended classes and submitted the assignment on time.,0.34,neutral,Neutral,0,False,Arts,1
1523,student_059,2026-02-05,"Had a great time with friends at the canteen, ate vada pav and laughed a lot. Mess ka khana kharab tha.",0.66,hope,Positive,0,False,Arts,1
1524,student_059,2026-02-06,Had a productive study session in the library. Ghar ki yaad aa rahi hai.,0.46,gratitude,Positive,0,False,Arts,1
1525,student_059,2026-02-07,The mess food was average today. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.,0.06,neutral,Neutral,0,False,Arts,1
1526,student_059,2026-02-08,"Got selected for the college fest team, super excited! Mess ka khana kharab tha.",0.74,joy,Positive,0,False,Arts,1
1527,student_059,2026-02-09,"Scored well in the mid-sem exam, feeling really good! Ghar ki yaad aa rahi hai.",0.68,gratitude,Positive,0,False,Arts,1
1528,student_059,2026-02-10,Had a productive study session in the library.,0.77,gratitude,Positive,0,False,Arts,1
1529,student_059,2026-02-11,Had a productive study session in the library.,0.58,gratitude,Positive,0,False,Arts,1
